Seed,Species,Shiny,EC,PID,Tera Type,HP,Atk,Def,SpA,SpD,Spe,Ability,Nature,Gender,Height,Weight,Scale,Drops
524B4182,Cetitan,No,74E8ABDD,793BBB4E,Ghost,31,31,31,31,31,21,Sheer Force,Hardy,Male,98,142,59,8
525E9702,Vaporeon,No,74FC015D,D04ED8A3,Ghost,31,31,31,31,0,31,Hydration,Naive,Male,171,96,73,8
52832187,Cetitan,No,75208BE2,5B5D1B8D,Flying,31,31,31,26,31,31,Sheer Force,Lax,Male,124,120,83,8
5290617F,Cetitan,No,752DCBDA,964D5205,Rock,31,31,31,31,31,31,Sheer Force,Bashful,Female,164,130,61,8
529C8062,Dondozo,No,7539EABD,C8CD9A5F,Ghost,16,31,31,31,31,31,Water Veil,Careful,Male,177,189,105,8
52A04176,Cetitan,No,753DABD1,D5F71811,Fairy,22,31,31,31,31,31,Sheer Force,Lax,Male,139,117,51,8
52A78181,Cetitan,No,7544EBDC,ECF4F3DB,Steel,31,31,31,31,16,31,Sheer Force,Adamant,Male,89,135,169,8
52BCC186,Cetitan,No,755A2BE1,47EAC4AF,Fighting,31,31,14,31,31,31,Sheer Force,Calm,Female,182,124,111,8
52BE7A05,Blissey,No,755BE460,4ED75B15,Normal,31,13,31,31,31,31,Healer,Sassy,Female,139,164,82,8
52C64683,Farigiraf,No,7563B0DE,6DA41682,Bug,31,31,9,31,31,31,Sap Sipper,Relaxed,Male,181,115,27,8
52CA219E,Cetitan,No,75678BF9,7F2B56DE,Ice,31,31,31,31,31,31,Sheer Force,Adamant,Male,66,37,26,8
52D48672,Farigiraf,No,7571F0CD,A89458E9,Psychic,18,31,31,31,31,31,Sap Sipper,Timid,Female,143,173,160,8
5317C05D,Dondozo,No,75B52AB8,AA73FE79,Psychic,31,1,31,31,31,31,Water Veil,Rash,Female,151,71,149,8
53358184,Cetitan,No,75D2EBDF,2395170D,Psychic,31,31,31,12,31,31,Sheer Force,Calm,Female,141,176,119,8
5335D30B,Amoonguss,No,75D33D66,22DEF6DD,Bug,31,31,0,31,31,31,Regenerator,Relaxed,Female,110,207,181,8
53434051,Dondozo,No,75E0AAAC,584DD792,Electric,31,31,15,31,31,31,Water Veil,Docile,Female,114,182,232,8
53760075,Dondozo,No,76136AD0,2D5F29FD,Dark,31,31,31,31,20,31,Water Veil,Relaxed,Female,57,180,170,8
53960181,Cetitan,No,76336BDC,ADE6671B,Steel,31,31,31,31,31,0,Sheer Force,Impish,Female,142,173,118,8
539AA681,Farigiraf,No,763810DC,C08496BB,Steel,31,31,31,9,31,31,Sap Sipper,Sassy,Female,146,95,182,8
53A0467F,Farigiraf,No,763DB0DA,D5331AB8,Fire,8,31,31,31,31,31,Sap Sipper,Sassy,Female,63,160,128,8
53B3C16C,Cetitan,No,76512BC7,1B07AF46,Ghost,31,7,31,31,31,31,Sheer Force,Hardy,Female,152,118,216,8
53FD9707,Vaporeon,No,769B0162,441E1A2A,Flying,16,31,31,31,31,31,Hydration,Lax,Male,132,40,58,8
5401C160,Cetitan,No,769F2BBB,5A2B3170,Fire,31,31,1,31,31,31,Sheer Force,Brave,Female,118,157,72,8
54142181,Cetitan,No,76B18BDC,AC97F864,Steel,31,31,31,0,31,31,Sheer Force,Modest,Male,122,155,108,8
5430C166,Cetitan,No,76CE2BC1,1E381BA1,Fighting,31,31,31,11,31,31,Sheer Force,Careful,Female,207,171,157,8
543C4082,Dondozo,No,76D9AADD,4C3E9C1D,Ghost,31,31,7,31,31,31,Water Veil,Timid,Female,187,82,17,8
54494679,Farigiraf,No,76E6B0D4,77E0D7F0,Dark,31,31,12,31,31,31,Sap Sipper,Mild,Male,167,110,38,8
545E0082,Dondozo,No,76FB6ADD,D4E118C7,Ghost,31,31,31,0,31,31,Water Veil,Quirky,Male,152,103,140,8
545FA187,Cetitan,No,76FD0BE2,D265D7B7,Flying,31,31,31,31,31,28,Sheer Force,Adamant,Male,117,107,134,9
54891704,Vaporeon,No,7726815F,797C818A,Psychic,31,31,31,15,31,31,Hydration,Careful,Male,36,49,15,8
54A50080,Dondozo,No,77426ADB,E9BAEED0,Fire,31,31,20,31,31,31,Water Veil,Naughty,Male,51,21,36,8
54A5067C,Farigiraf,No,774270D7,E9D09951,Fairy,31,2,31,31,31,31,Sap Sipper,Naive,Female,49,161,185,8
54CBC178,Cetitan,No,77692BD3,826A18DF,Fairy,28,31,31,31,31,31,Sheer Force,Impish,Male,75,70,136,8
54E1867A,Farigiraf,No,777EF0D5,DB8B999F,Dragon,31,31,4,31,31,31,Sap Sipper,Careful,Male,102,206,89,9
54F10176,Cetitan,No,778E6BD1,19723BBC,Fairy,31,31,31,29,31,31,Sheer Force,Bashful,Female,225,27,84,8
54F6D306,Amoonguss,No,77943D61,36236475,Fighting,31,31,31,9,31,31,Regenerator,Jolly,Male,206,130,74,8
55090059,Dondozo,No,77A66AB4,7851BC85,Dark,31,31,31,31,22,31,Water Veil,Timid,Female,144,24,130,8
55118084,Dondozo,No,77AEEADF,9A38D7CF,Psychic,31,31,31,31,31,19,Water Veil,Mild,Male,49,85,200,8
5515007C,Dondozo,No,77B26AD7,A836A800,Normal,31,31,27,31,31,31,Water Veil,Calm,Female,128,157,152,9
5549416C,Cetitan,No,77E6ABC7,771CA922,Ghost,31,5,31,31,31,31,Sheer Force,Lonely,Female,129,117,63,8
554B5D9B,Amoonguss,No,77E8C7F6,7EAC59B4,Ice,19,31,31,31,31,31,Regenerator,Timid,Male,154,153,186,8
557AD6F8,Vaporeon,No,78184153,44D1173D,Fairy,31,31,31,31,21,31,Hydration,Rash,Male,92,86,197,8
55867A08,Blissey,No,7823E463,72DA0944,Poison,31,14,31,31,31,31,Healer,Modest,Female,87,212,118,8
5589C075,Dondozo,No,78272AD0,79C0550E,Dark,31,31,31,31,31,25,Water Veil,Hasty,Male,160,225,245,8
55A1F319,Amoonguss,No,783F5D74,D92132DF,Dark,31,2,31,31,31,31,Regenerator,Lax,Female,166,113,37,8
55A8067F,Farigiraf,No,784570DA,FCFC1BAA,Water,31,31,31,10,31,31,Sap Sipper,Modest,Female,45,179,176,9
55A84674,Farigiraf,No,7845B0CF,FBFBFFBE,Dragon,31,31,31,31,31,31,Sap Sipper,Serious,Female,85,115,66,9
55B59305,Amoonguss,No,7852FD60,2A8E595E,Normal,31,31,31,31,31,27,Regenerator,Bold,Male,172,18,97,8
55BB1D7F,Amoonguss,No,785887DA,408117BC,Flying,31,31,31,8,31,31,Regenerator,Bold,Male,194,40,86,8
55BF067D,Farigiraf,No,785C70D8,50E97117,Fairy,31,31,31,31,18,31,Sap Sipper,Brave,Female,122,124,48,8
55E70088,Dondozo,No,78846AE3,F0A13654,Poison,31,31,31,31,31,29,Water Veil,Hasty,Male,81,153,113,8
55EB0177,Cetitan,No,78886BD2,00A6D9F6,Ground,31,31,29,31,31,31,Sheer Force,Relaxed,Female,129,17,99,8
5638BA06,Blissey,No,78D62461,3CED5A6C,Fighting,31,31,31,11,31,31,Healer,Naughty,Female,127,84,119,8
56594682,Farigiraf,No,78F6B0DD,B5907CDC,Ghost,24,31,31,31,31,31,Sap Sipper,Hasty,Male,130,119,166,8
56677375,Amoonguss,No,7904DDD0,ED829BAB,Dark,31,31,24,31,31,31,Regenerator,Calm,Male,163,32,121,8
569ED306,Amoonguss,No,793C3D61,D496195B,Fighting,31,31,7,31,31,31,Regenerator,Gentle,Male,235,125,141,9
56BBC085,Dondozo,No,79592AE0,4071AD6F,Normal,2,31,31,31,31,31,Water Veil,Lonely,Male,107,23,77,8
56CEC17D,Cetitan,No,796C2BD8,9425EB81,Fighting,31,31,17,31,31,31,Sheer Force,Docile,Female,243,154,72,8
571F2041,Dondozo,No,79BC8A9C,CD7CF554,Steel,31,26,31,31,31,31,Water Veil,Lax,Female,56,150,175,8
57243A06,Blissey,No,79C1A461,E9D066E1,Fighting,31,31,31,31,11,31,Healer,Lonely,Female,186,75,103,8
572C1D7A,Amoonguss,No,79C987D5,0A3C768C,Dragon,24,31,31,31,31,31,Regenerator,Bashful,Male,39,92,128,8
5753FD84,Amoonguss,No,79F167DF,9E52D0AC,Psychic,31,31,31,26,31,31,Regenerator,Timid,Female,109,207,105,8
575AC17D,Cetitan,No,79F82BD8,C2CB5994,Grass,31,31,31,31,23,31,Sheer Force,Naughty,Female,180,53,162,8
575CC16D,Cetitan,No,79FA2BC8,CAC9D9BC,Steel,31,23,31,31,31,31,Sheer Force,Timid,Male,229,160,53,8
575DC187,Cetitan,No,79FB2BE2,C6C7626C,Flying,31,31,31,31,29,31,Sheer Force,Calm,Male,126,161,96,8
575EF9FF,Blissey,No,79FC645A,D2661979,Flying,31,31,31,9,31,31,Healer,Modest,Female,57,99,148,8
57734161,Cetitan,No,7A10ABBC,1CDF9670,Steel,31,31,12,31,31,31,Sheer Force,Impish,Male,120,174,189,8
5791C06C,Dondozo,No,7A2F2AC7,97696E08,Ghost,31,31,12,31,31,31,Water Veil,Naive,Female,198,163,129,8
579F817D,Cetitan,No,7A3CEBD8,D0712AA9,Fire,31,31,6,31,31,31,Sheer Force,Naive,Male,130,177,221,8
57C59303,Amoonguss,No,7A62FD5E,6878ADD2,Bug,31,31,31,31,18,31,Regenerator,Serious,Female,125,130,160,8
57CD5D93,Amoonguss,No,7A6AC7EE,8579A67F,Ice,31,0,31,31,31,31,Regenerator,Naive,Male,82,166,35,8
57D54044,Dondozo,No,7A72AA9F,A52DD649,Psychic,31,12,31,31,31,31,Water Veil,Serious,Female,121,183,55,8
57E57D8B,Amoonguss,No,7A82E7E6,E50F2576,Bug,31,31,31,31,31,0,Regenerator,Mild,Female,73,94,218,8
58118682,Farigiraf,No,7AAEF0DD,9D8E7794,Steel,31,31,31,31,31,12,Sap Sipper,Modest,Male,48,126,85,8
5820C671,Farigiraf,No,7ABE30CC,E2C4D94C,Electric,16,31,31,31,31,31,Sap Sipper,Hasty,Male,195,119,171,8
5833867E,Farigiraf,No,7AD0F0D9,25B3EB29,Fire,31,31,31,31,31,14,Sap Sipper,Sassy,Female,99,111,159,8
58434687,Farigiraf,No,7AE0B0E2,6456FDAB,Flying,31,31,31,31,31,29,Sap Sipper,Adamant,Female,140,130,37,8
585A6197,Cetitan,No,7AF7CBF2,C8EAB368,Steel,31,31,31,31,31,18,Sheer Force,Bashful,Male,203,142,125,8
58620675,Farigiraf,No,7AFF70D0,E77B58AE,Dark,31,31,18,31,31,31,Sap Sipper,Hardy,Male,148,105,157,8
58834680,Farigiraf,No,7B20B0DB,652EF8EC,Water,31,31,31,12,31,31,Sap Sipper,Adamant,Female,88,86,209,8
58841D91,Amoonguss,No,7B2187EC,700A9A63,Electric,31,31,31,21,31,31,Regenerator,Quiet,Male,133,71,33,8
58934679,Farigiraf,No,7B30B0D4,A5201B84,Fairy,31,23,31,31,31,31,Sap Sipper,Sassy,Male,182,145,167,8
58A90181,Cetitan,No,7B466BDC,FC41EC2F,Fire,31,31,20,31,31,31,Sheer Force,Naughty,Female,109,150,123,8
58BAC684,Farigiraf,No,7B5830DF,4B4A5981,Ice,31,31,31,31,31,31,Sap Sipper,Serious,Female,126,68,189,8
5907616C,Cetitan,No,7BA4CBC7,74461B1E,Ghost,31,31,31,31,10,31,Sheer Force,Hardy,Female,134,109,221,8
59090678,Farigiraf,No,7BA670D3,7AC7BF36,Steel,31,24,31,31,31,31,Sap Sipper,Bold,Female,117,205,51,8
59198683,Farigiraf,No,7BB6F0DE,BCB7598C,Ghost,10,31,31,31,31,31,Sap Sipper,Naive,Male,37,117,171,8
591BD701,Vaporeon,No,7BB9415C,C57B6BB6,Fire,31,31,31,31,31,31,Hydration,Bold,Male,71,195,112,8
592F4187,Cetitan,No,7BCCABE2,13EC4E66,Flying,31,31,31,31,31,1,Sheer Force,Serious,Male,98,94,61,8
5933619F,Cetitan,No,7BD0CBFA,2454D0E9,Fire,31,31,31,31,13,31,Sheer Force,Mild,Female,193,161,97,8
59484687,Farigiraf,No,7BE5B0E2,7F82BBC1,Flying,31,31,31,7,31,31,Sap Sipper,Bold,Male,30,129,151,8
594A1308,Amoonguss,No,7BE77D63,865331A7,Poison,31,31,4,31,31,31,Regenerator,Calm,Female,139,214,145,8
59748088,Dondozo,No,7C11EAE3,309FD84B,Poison,31,31,17,31,31,31,Water Veil,Docile,Male,229,116,78,9
5998DD9F,Amoonguss,No,7C3647FA,C1E45ED9,Fairy,28,31,31,31,31,31,Regenerator,Quirky,Male,157,185,91,8
59BB8071,Dondozo,No,7C58EACC,4552DB6A,Electric,9,31,31,31,31,31,Water Veil,Sassy,Female,207,34,85,8
59BE816C,Cetitan,No,7C5BEBC7,594B90E1,Ghost,31,31,8,31,31,31,Sheer Force,Relaxed,Female,203,40,149,8
59C2805D,Dondozo,No,7C5FEAB8,68FE59F4,Rock,31,31,31,31,21,31,Water Veil,Bashful,Female,247,56,184,8
59DD0086,Dondozo,No,7C7A6AE1,CAF45B1D,Fighting,31,25,31,31,31,31,Water Veil,Hasty,Male,240,114,164,8
59E2C16E,Cetitan,No,7C802BC9,EA1EDB2F,Fire,31,31,31,31,31,21,Sheer Force,Bashful,Male,62,25,192,8
59E3BA00,Blissey,No,7C81245B,E538C91C,Water,16,31,31,31,31,31,Healer,Hardy,Female,72,116,129,8
59EE0688,Farigiraf,No,7C8B70E3,17319A71,Poison,31,2,31,31,31,31,Sap Sipper,Naughty,Male,227,23,105,8
59F4017C,Cetitan,No,7C916BD7,2F0F295D,Ice,31,31,21,31,31,31,Sheer Force,Hardy,Female,47,198,55,8
5A08C071,Dondozo,No,7CA62ACC,806F9762,Electric,31,31,31,31,29,31,Water Veil,Quirky,Male,122,143,124,8
5A52819A,Cetitan,No,7CEFEBF5,A721AA60,Dark,31,31,31,31,31,8,Sheer Force,Lax,Female,112,124,117,8
5A660196,Cetitan,No,7D036BF1,F54C90C7,Fairy,8,31,31,31,31,31,Sheer Force,Lonely,Female,147,197,227,8
5A69C15D,Cetitan,No,7D072BB8,FC561A24,Ground,31,31,1,31,31,31,Sheer Force,Sassy,Female,110,73,124,8
5A6E0198,Cetitan,No,7D0B6BF3,1555C7C6,Bug,31,31,31,31,31,30,Sheer Force,Mild,Female,100,171,132,9
5A734085,Dondozo,No,7D10AAE0,2240AB3B,Normal,31,31,31,31,31,5,Water Veil,Quiet,Female,184,171,115,8
5A767A16,Blissey,No,7D13E471,37187DE2,Fairy,31,31,31,31,22,31,Healer,Timid,Female,156,217,139,8
5AA50172,Cetitan,No,7D426BCD,E9F3F870,Psychic,31,31,31,31,8,31,Sheer Force,Mild,Male,163,205,135,8
5AEA9308,Amoonguss,No,7D87FD63,07FE971A,Poison,31,16,31,31,31,31,Regenerator,Lonely,Female,128,217,143,8
5AF1C686,Farigiraf,No,7D8F30E1,1CBA7D2A,Fighting,31,31,31,31,15,31,Sap Sipper,Bashful,Male,211,52,98,8
5B127314,Amoonguss,No,7DAFDD6F,A6442A5E,Dragon,31,17,31,31,31,31,Regenerator,Quirky,Male,119,121,170,8
5B33267E,Farigiraf,No,7DD090D9,2114D814,Grass,31,31,31,31,31,30,Sap Sipper,Calm,Male,131,74,123,8
5B3EC081,Dondozo,No,7DDC2ADC,579EB143,Fire,31,3,31,31,31,31,Water Veil,Lonely,Male,243,170,116,8
5B4C007A,Dondozo,No,7DE96AD5,8C53DA91,Dark,15,31,31,31,31,31,Water Veil,Lax,Female,125,195,181,8
5B4F8085,Dondozo,No,7DECEAE0,9253E7DE,Normal,31,31,31,31,20,31,Water Veil,Hardy,Male,173,96,89,8
5B72467F,Farigiraf,No,7E0FB0DA,254D57C0,Normal,4,31,31,31,31,31,Sap Sipper,Naughty,Female,176,133,188,8
5BBEF310,Amoonguss,No,7E5C5D6B,58D53646,Grass,31,31,31,22,31,31,Regenerator,Naughty,Female,68,41,160,8
5BC6867C,Farigiraf,No,7E63F0D7,76C2999D,Flying,31,31,31,31,10,31,Sap Sipper,Hasty,Male,169,96,96,8
5BCB4163,Cetitan,No,7E68ABBE,81C917E0,Ghost,31,31,22,31,31,31,Sheer Force,Naughty,Female,76,9,67,8
5BF4B6F8,Vaporeon,No,7E922153,2F989971,Fairy,31,31,31,31,19,31,Hydration,Mild,Male,126,128,122,8
5BF5A052,Dondozo,No,7E930AAD,2B51FA51,Psychic,10,31,31,31,31,31,Water Veil,Brave,Male,140,187,180,8
5C100173,Cetitan,No,7EAD6BCE,A41F2B7E,Ice,31,31,31,19,31,31,Sheer Force,Naughty,Male,163,168,155,8
5C124087,Dondozo,No,7EAFAAE2,AD1654FE,Flying,31,31,6,31,31,31,Water Veil,Relaxed,Male,67,226,191,8
5C374054,Dondozo,No,7ED4AAAF,3937BD42,Dragon,31,3,31,31,31,31,Water Veil,Naughty,Female,160,126,87,8
5C44C16F,Cetitan,No,7EE22BCA,76F0CDCD,Water,9,31,31,31,31,31,Sheer Force,Sassy,Female,187,90,77,8
5C480084,Dondozo,No,7EE56ADF,83FB5A0F,Ice,31,11,31,31,31,31,Water Veil,Jolly,Male,109,214,166,9
5C685707,Vaporeon,No,7F05C162,04C12136,Flying,8,31,31,31,31,31,Hydration,Impish,Male,154,23,173,8
5C9B007A,Dondozo,No,7F386AD5,C88ED841,Dark,31,19,31,31,31,31,Water Veil,Hardy,Male,132,110,192,8
5CA4C183,Cetitan,No,7F422BDE,F7B521BC,Ghost,31,31,31,31,25,31,Sheer Force,Lonely,Male,194,159,140,8
5CC00675,Farigiraf,No,7F5D70D0,64692954,Dark,31,31,31,31,15,31,Sap Sipper,Brave,Female,101,212,205,8
5D168081,Dondozo,No,7FB3EADC,BD31B475,Fire,31,22,31,31,31,31,Water Veil,Lax,Female,139,75,212,9
5D254085,Dondozo,No,7FC2AAE0,F0689A4A,Normal,31,31,31,31,21,31,Water Veil,Brave,Male,166,117,97,8
5D2FBD97,Amoonguss,No,7FCD27F2,187B90CF,Dragon,18,31,31,31,31,31,Regenerator,Docile,Male,106,49,150,8
5D414176,Cetitan,No,7FDEABD1,6013DA1B,Fairy,31,31,31,31,31,6,Sheer Force,Hasty,Male,62,84,178,8
5D4A6676,Farigiraf,No,7FE7D0D1,8B7DD690,Fairy,31,0,31,31,31,31,Sap Sipper,Docile,Male,103,191,156,8
5D4C4086,Dondozo,No,7FE9AAE1,9416B980,Fighting,31,31,5,31,31,31,Water Veil,Quirky,Male,99,188,215,8
5D61C180,Cetitan,No,7FFF2BDB,E23096DB,Water,15,31,31,31,31,31,Sheer Force,Lax,Female,101,102,142,8
5D668685,Farigiraf,No,8003F0E0,FD17C3E1,Normal,31,31,16,31,31,31,Sap Sipper,Impish,Male,109,156,153,8
5D8A806E,Dondozo,No,8027EAC9,8DBD9933,Fire,8,31,31,31,31,31,Water Veil,Impish,Male,132,187,155,8
5DF446BD,Farigiraf,No,8091B118,349859CA,Water,31,31,31,31,0,31,Sap Sipper,Rash,Female,180,118,173,8
5E0BA19D,Cetitan,No,80A90BF8,87743EFE,Normal,31,31,31,31,31,15,Sheer Force,Bashful,Female,221,139,149,8
5E28F305,Amoonguss,No,80C65D60,04D91A8A,Normal,31,31,31,31,25,31,Regenerator,Jolly,Female,148,130,193,8
5E8C1184,Dondozo,No,81297BDF,92A32CEB,Ice,31,22,31,31,31,31,Water Veil,Calm,Male,182,151,83,8
5E948087,Dondozo,No,8131EAE2,B4439AB2,Flying,31,31,3,31,31,31,Water Veil,Serious,Female,30,98,52,8
5E97007B,Dondozo,No,81346AD6,B6449BBC,Dragon,31,31,31,31,31,4,Water Veil,Bashful,Female,126,116,131,8
5EB756FE,Vaporeon,No,8154C159,37BE72AD,Psychic,31,31,9,31,31,31,Hydration,Bold,Male,125,156,140,8
5ED216ED,Vaporeon,No,816F8148,AA571A9D,Steel,31,31,31,31,23,31,Hydration,Naive,Male,96,196,197,8
5EEE4677,Farigiraf,No,818BB0D2,1B4E65AE,Ice,31,31,31,13,31,31,Sap Sipper,Rash,Male,170,179,81,8
5EF20170,Cetitan,No,818F6BCB,2A311A21,Grass,31,30,31,31,31,31,Sheer Force,Careful,Female,98,53,191,8
5EF9537D,Amoonguss,No,8196BDD8,3F70B10A,Water,31,31,31,14,31,31,Regenerator,Timid,Female,137,103,159,8
5F0301BE,Cetitan,No,81A06C19,650B38E4,Ground,31,31,4,31,31,31,Sheer Force,Docile,Male,123,145,28,8
5F228186,Cetitan,No,81BFEBE1,EB280D04,Fighting,31,31,31,31,31,12,Sheer Force,Quirky,Male,163,91,130,8
5F36C193,Cetitan,No,81D42BEE,3C116F7F,Ice,31,31,31,31,8,31,Sheer Force,Hardy,Female,118,38,115,8
5F47616F,Cetitan,No,81E4CBCA,754E58D9,Water,0,31,31,31,31,31,Sheer Force,Careful,Female,174,86,105,8
5F63606F,Dondozo,No,8200CACA,E571DB9D,Water,31,31,31,22,31,31,Water Veil,Impish,Female,47,168,32,8
5F64C17E,Cetitan,No,82022BD9,F3ECACE1,Fighting,31,31,31,31,13,31,Sheer Force,Serious,Female,95,121,62,8
5F658685,Farigiraf,No,8202F0E0,EED8A640,Normal,31,31,31,31,11,31,Sap Sipper,Gentle,Male,68,44,86,8
5F738180,Cetitan,No,8210EBDB,26DCDB13,Water,26,31,31,31,31,31,Sheer Force,Brave,Male,83,103,221,8
5F80016A,Cetitan,No,821D6BC5,617D18F7,Rock,31,31,31,31,31,2,Sheer Force,Lonely,Male,38,216,205,8
5FD0537D,Amoonguss,No,826DBDD8,A26EB702,Flying,31,31,31,22,31,31,Regenerator,Quiet,Female,237,195,119,8
5FD89708,Vaporeon,No,82760163,C38736E3,Poison,31,31,31,31,31,13,Hydration,Relaxed,Male,204,159,53,9
5FE9807E,Dondozo,No,8286EAD9,FF6A72E6,Bug,31,31,31,0,31,31,Water Veil,Rash,Male,35,128,137,8
5FED4083,Dondozo,No,828AAADE,0E69D706,Ghost,31,31,31,31,31,9,Water Veil,Mild,Female,80,83,76,8
6014BA05,Blissey,No,82B22460,B501DBE9,Normal,31,12,31,31,31,31,Healer,Naive,Female,139,127,242,8
601CE686,Farigiraf,No,82BA50E1,D41AA9DD,Fighting,31,2,31,31,31,31,Sap Sipper,Gentle,Male,111,126,131,8
60348687,Farigiraf,No,82D1F0E2,34B00F02,Flying,7,31,31,31,31,31,Sap Sipper,Jolly,Male,189,210,54,8
606CE087,Dondozo,No,830A4AE2,1414B26E,Flying,8,31,31,31,31,31,Water Veil,Rash,Female,97,109,61,8
606E016E,Cetitan,No,830B6BC9,1E9E58E2,Fire,31,16,31,31,31,31,Sheer Force,Bold,Male,110,149,92,8
60878084,Dondozo,No,8324EADF,811D56F2,Ghost,14,31,31,31,31,31,Water Veil,Careful,Male,181,94,170,8
609C007C,Dondozo,No,83396AD7,D7126460,Dragon,31,31,31,12,31,31,Water Veil,Hasty,Female,170,161,142,8
60AD0084,Dondozo,No,834A6ADF,1B3EA9E8,Ghost,31,31,31,4,31,31,Water Veil,Hardy,Male,174,49,199,8
60B30183,Cetitan,No,83506BDE,332B5B8F,Normal,31,31,31,17,31,31,Sheer Force,Naive,Male,72,232,123,8
60C91368,Amoonguss,No,83667DC3,8A9D68E1,Poison,31,31,4,31,31,31,Regenerator,Careful,Male,90,147,148,8
60D46680,Farigiraf,No,8371D0DB,B65C1AA7,Poison,31,31,31,31,31,31,Sap Sipper,Calm,Male,44,139,118,8
60DBD701,Vaporeon,No,8379415C,CF9B9B6F,Flying,31,31,31,31,0,31,Hydration,Gentle,Male,136,221,180,8
60EA4685,Farigiraf,No,8387B0E0,0E0B0806,Normal,31,27,31,31,31,31,Sap Sipper,Bashful,Male,180,89,72,8
61064685,Farigiraf,No,83A3B0E0,7CC4A399,Normal,31,31,31,31,31,16,Sap Sipper,Lax,Female,22,134,93,8
61104687,Farigiraf,No,83ADB0E2,A4AFDA6D,Flying,31,31,31,31,31,5,Sap Sipper,Lax,Female,120,123,126,8
6114C681,Farigiraf,No,83B230DC,B2B3E1DB,Flying,31,14,31,31,31,31,Sap Sipper,Careful,Female,160,131,119,8
61198679,Farigiraf,No,83B6F0D4,C7B75951,Water,31,7,31,31,31,31,Sap Sipper,Lonely,Male,192,126,102,8
6121FD88,Amoonguss,No,83BF67E3,E6F63829,Poison,31,31,31,31,15,31,Regenerator,Naughty,Female,122,152,154,8
61240084,Dondozo,No,83C16ADF,F5E69A40,Ghost,31,31,31,31,31,3,Water Veil,Lonely,Male,221,138,124,8
61268086,Dondozo,No,83C3EAE1,FBE87270,Fighting,31,31,31,31,31,19,Water Veil,Bold,Male,133,223,62,8
61270088,Dondozo,No,83C46AE3,01E9EAAC,Poison,31,31,31,31,17,31,Water Veil,Quirky,Female,144,96,116,8
6142E088,Dondozo,No,83E04AE3,6B0F5A0D,Poison,31,31,31,14,31,31,Water Veil,Adamant,Female,119,106,154,8
6152807F,Dondozo,No,83EFEADA,AB7F077C,Electric,31,10,31,31,31,31,Water Veil,Gentle,Female,218,40,159,8
61795D91,Amoonguss,No,8416C7EC,4838037F,Electric,31,31,31,12,31,31,Regenerator,Naive,Female,99,192,139,8
6179C053,Dondozo,No,84172AAE,46A27A68,Ice,31,31,31,25,31,31,Water Veil,Careful,Female,163,122,74,8
6185FD84,Amoonguss,No,842367DF,77669B00,Ghost,31,31,31,15,31,31,Regenerator,Rash,Male,154,89,101,8
61940081,Dondozo,No,84316ADC,B62C97B3,Flying,31,31,31,31,31,31,Water Veil,Quirky,Male,199,43,159,8
61A24683,Farigiraf,No,843FB0DE,ED6C17B7,Normal,31,31,31,31,31,0,Sap Sipper,Gentle,Female,177,120,210,8
61AB407A,Dondozo,No,8448AAD5,115F5938,Fire,31,31,0,31,31,31,Water Veil,Rash,Female,101,123,101,8
61AB467B,Farigiraf,No,8448B0D6,11775779,Steel,31,31,31,31,31,21,Sap Sipper,Mild,Female,63,172,139,8
61B1C06A,Dondozo,No,844F2AC5,2741E814,Rock,31,6,31,31,31,31,Water Veil,Gentle,Female,123,166,155,8
61BA4182,Cetitan,No,8457ABDD,4D5117B0,Fighting,31,31,31,31,31,6,Sheer Force,Docile,Female,102,131,206,8
61EEE085,Dondozo,No,848C4AE0,1BA6F92D,Normal,31,31,31,31,4,31,Water Veil,Naive,Male,69,83,223,8
620AC094,Dondozo,No,84A82AEF,896E8BE1,Dragon,31,22,31,31,31,31,Water Veil,Mild,Female,200,179,123,8
621B006D,Dondozo,No,84B86AC8,D06175D6,Steel,4,31,31,31,31,31,Water Veil,Quirky,Male,114,175,192,8
62259374,Amoonguss,No,84C2FDCF,F6D39826,Dragon,31,4,31,31,31,31,Regenerator,Bashful,Female,136,94,221,8
623D467D,Farigiraf,No,84DAB0D8,5776BFAA,Ice,31,31,31,31,31,10,Sap Sipper,Impish,Male,187,186,218,8
62555702,Vaporeon,No,84F2C15D,B747A19A,Fighting,31,31,31,31,31,10,Hydration,Naive,Male,78,186,116,8
6295006A,Dondozo,No,85326AC5,B8CA3B9F,Rock,31,31,31,31,12,31,Water Veil,Mild,Female,137,84,76,8
62A26173,Cetitan,No,853FCBCE,EC795840,Ice,31,31,31,8,31,31,Sheer Force,Impish,Female,93,90,42,8
62A9336E,Amoonguss,No,85469DC9,09C99B09,Fire,31,31,31,31,23,31,Regenerator,Hardy,Male,91,79,176,8
62C22182,Cetitan,No,855F8BDD,6D1BD7BD,Fighting,31,31,31,31,31,23,Sheer Force,Lax,Male,169,100,169,8
62EC3718,Vaporeon,No,8589A173,15936F60,Grass,31,31,31,8,31,31,Hydration,Brave,Male,146,139,159,8
6303618A,Cetitan,No,85A0CBE5,6F04C8DC,Rock,31,31,31,28,31,31,Sheer Force,Timid,Male,110,70,110,8
630EC083,Dondozo,No,85AC2ADE,9892D755,Normal,31,31,31,31,30,31,Water Veil,Naughty,Female,47,190,107,8
